NewsDate,NewsTitle,URL
20200315,'강남도 없앴다' 불붙은 은행 영업점 통폐합,https://cm.asiae.co.kr/article/2020031423083887393
20200315,'강남도 없앴다' 불붙은 은행 영업점 통폐합,https://cm.asiae.co.kr/article/2020031423083887393
20200316,실탄 채워라…금융지주 자본 2.5조 늘려,https://www.mk.co.kr/news/economy/view/2020/03/268799/
20200316,실탄 채워라…금융지주 자본 2.5조 늘려,https://www.mk.co.kr/news/economy/view/2020/03/268799/
20200316,실탄 채워라…금융지주 자본 2.5조 늘려,https://www.mk.co.kr/news/economy/view/2020/03/268799/
20200316,실탄 채워라…금융지주 자본 2.5조 늘려,https://www.mk.co.kr/news/economy/view/2020/03/268799/
20200317,'사상최저 금리'에 은행·보험사·저축銀 직격탄…금융사 M&A '헐값 매물' 나오나,https://www.hankyung.com/economy/article/2020031787411
20200317,'사상최저 금리'에 은행·보험사·저축銀 직격탄…금융사 M&A '헐값 매물' 나오나,https://www.hankyung.com/economy/article/2020031787411
20200317,'사상최저 금리'에 은행·보험사·저축銀 직격탄…금융사 M&A '헐값 매물' 나오나,https://www.hankyung.com/economy/article/2020031787411
20200317,"빅데이터로 본 코로나… 대전시, 확진자 발생 후 카드사용 55% '뚝'",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=366&aid=0000486995
20200318,  코로나發 복합위기 대응...우리금융 비상경영위 신설,https://www.sedaily.com/NewsView/1Z08G75OR3
20200318,  코로나發 복합위기 대응...우리금융 비상경영위 신설,https://www.sedaily.com/NewsView/1Z08G75OR3
20200318,  코로나發 복합위기 대응...우리금융 비상경영위 신설,https://www.sedaily.com/NewsView/1Z08G75OR3
20200319,"금감원, 주식·채권시장 위기등급 '심각·경계'로 격상",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=001&aid=0011485584
20200319,"금융 주가 안봅니다, 정신건강에 안좋아서",https://biz.chosun.com/site/data/html_dir/2020/03/19/2020031900378.html
20200319,"금융 주가 안봅니다, 정신건강에 안좋아서",https://biz.chosun.com/site/data/html_dir/2020/03/19/2020031900378.html
20200319,"금융 주가 안봅니다, 정신건강에 안좋아서",https://biz.chosun.com/site/data/html_dir/2020/03/19/2020031900378.html
20200320,우리·신한회장 연임 반대…국민연금 의결권행사 결론,https://www.mk.co.kr/news/stock/view/2020/03/287904/
20200320,우리·신한회장 연임 반대…국민연금 의결권행사 결론,https://www.mk.co.kr/news/stock/view/2020/03/287904/
20200324,"조용병 신한금융 회장 5대 디지털 기술, CEO가 키워라",https://www.hankyung.com/economy/article/2020032340821
20200324,"조용병 신한금융 회장 5대 디지털 기술, CEO가 키워라",https://www.hankyung.com/economy/article/2020032340821
20200324,"조용병 신한금융 회장 5대 디지털 기술, CEO가 키워라",https://www.hankyung.com/economy/article/2020032340821
20200325,"KB금융, 푸르덴셜생명 인수 하나",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=003&aid=0009777518
20200330,  비대면 계좌 33%씩 증가…증권사 디지털 올인,https://www.sedaily.com/NewsView/1Z0DYBOWQP
20200330,  비대면 계좌 33%씩 증가…증권사 디지털 올인,https://www.sedaily.com/NewsView/1Z0DYBOWQP
20200330,  비대면 계좌 33%씩 증가…증권사 디지털 올인,https://www.sedaily.com/NewsView/1Z0DYBOWQP
20200330,  비대면 계좌 33%씩 증가…증권사 디지털 올인,https://www.sedaily.com/NewsView/1Z0DYBOWQP
20200330,  비대면 계좌 33%씩 증가…증권사 디지털 올인,https://www.sedaily.com/NewsView/1Z0DYBOWQP
20200330,금융권 '디지털 자산' 진입 시작될까... KB국민은행에 쏠린 눈,http://www.techm.kr/news/articleView.html?idxno=70358
20200330,증시로 몰려드는 개미… '활동' 주식계좌 117만개 급증,https://newsis.com/view/?id=NISX20200326_0000971671&cID=10401&pID=10400
20200330,증시로 몰려드는 개미… '활동' 주식계좌 117만개 급증,https://newsis.com/view/?id=NISX20200326_0000971671&cID=10401&pID=10400
20200330,증시로 몰려드는 개미… '활동' 주식계좌 117만개 급증,https://newsis.com/view/?id=NISX20200326_0000971671&cID=10401&pID=10400
20200330,증시로 몰려드는 개미… '활동' 주식계좌 117만개 급증,https://newsis.com/view/?id=NISX20200326_0000971671&cID=10401&pID=10400
20200406,"은행·증권사, IRP 불이익 설명 안해…불완전판매 위험",https://www.yna.co.kr/view/AKR20200406041300008?input=1195m
20200406,"은행·증권사, IRP 불이익 설명 안해…불완전판매 위험",https://www.yna.co.kr/view/AKR20200406041300008?input=1195m
20200406,"은행·증권사, IRP 불이익 설명 안해…불완전판매 위험",https://www.yna.co.kr/view/AKR20200406041300008?input=1195m
20200406,"은행·증권사, IRP 불이익 설명 안해…불완전판매 위험",https://www.yna.co.kr/view/AKR20200406041300008?input=1195m
20200406,"은행·증권사, IRP 불이익 설명 안해…불완전판매 위험",https://www.yna.co.kr/view/AKR20200406041300008?input=1195m
20200410,'포스트 베트남' 미얀마로 가자…국민·기업·산업은행 잇따라 인가 획득,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=031&aid=0000533841
20200410,'포스트 베트남' 미얀마로 가자…국민·기업·산업은행 잇따라 인가 획득,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=031&aid=0000533841
20200410,'포스트 베트남' 미얀마로 가자…국민·기업·산업은행 잇따라 인가 획득,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=031&aid=0000533841
20200410,DLF·라임·헤리티지DLS…투자손실 키운 '금융지주 매트릭스',https://view.asiae.co.kr/article/2020032311080380901
20200410,DLF·라임·헤리티지DLS…투자손실 키운 '금융지주 매트릭스',https://view.asiae.co.kr/article/2020032311080380901
20200410,DLF·라임·헤리티지DLS…투자손실 키운 '금융지주 매트릭스',https://view.asiae.co.kr/article/2020032311080380901
20200413,"  4대 금융지주, 보험서 승부 겨룬다",https://www.sedaily.com/NewsVIew/1Z1G3PU807
20200413,"  4대 금융지주, 보험서 승부 겨룬다",https://www.sedaily.com/NewsVIew/1Z1G3PU807
20200413,"  4대 금융지주, 보험서 승부 겨룬다",https://www.sedaily.com/NewsVIew/1Z1G3PU807
20200413,"  4대 금융지주, 보험서 승부 겨룬다",https://www.sedaily.com/NewsVIew/1Z1G3PU807
20200416,"굿리치·토스의 정규직 보험설계사 실험, 성공할까",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=417&aid=0000532177
20200416,"굿리치·토스의 정규직 보험설계사 실험, 성공할까",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=417&aid=0000532177
20200416,"네이버 먹거리, 우리가 키운다 vs 카카오 같이 키우실 분",https://www.hankyung.com/it/article/202004151310i
20200421,창업부터 독립까지 밀어준다…사내벤처 3곳 키우는 우리금융,https://www.hankyung.com/economy/article/2020042027491
